Row ID,Order ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost
23685,IN-2011-76898,OFF-BI-10004666,136.242,3,0.1,52.902,3.49
23686,IN-2011-76898,TEC-PH-10003572,235.332,4,0.1,81.012,19.39
23687,IN-2011-76898,OFF-SU-10003559,46.656,4,0.1,5.616,4.95
23688,ID-2011-56493,OFF-ST-10002161,162.72,3,0,68.31,44.36
23689,IN-2014-76807,OFF-LA-10003381,43.605,5,0.1,19.305,6.28
23690,IN-2013-38566,OFF-PA-10003805,221.184,8,0.1,36.864,12.57
23691,IN-2013-38566,OFF-ST-10001186,111.888,2,0.1,29.808,15.06
23692,IN-2013-38566,FUR-BO-10002736,924.966,7,0.1,61.656,79.61
23693,ID-2013-29060,OFF-AR-10003875,107.784,8,0.1,-2.616,8.32
23694,ID-2013-29060,FUR-BO-10004541,1313.71,4,0.1,102.072,213.19
23695,ID-2013-29060,OFF-SU-10003537,156.168,8,0.1,31.128,2.4
23696,IN-2011-37880,TEC-AC-10003034,346.366,8,0.47,6.5256,13.89
23697,IN-2012-27464,OFF-FA-10004523,98.49,7,0,26.46,3.06
23698,IN-2013-34142,OFF-LA-10004114,17.88,2,0,5.16,2.14
23699,IN-2013-34142,FUR-CH-10004089,191.61,3,0,55.53,16.51
23700,ID-2014-48268,OFF-PA-10002416,29.1555,3,0.45,-22.3245,1.61
23701,IN-2014-62863,OFF-SU-10000411,135.324,4,0.1,29.964,9.29
23702,IN-2014-62863,FUR-FU-10004811,87.804,2,0.1,13.644,12.39
23703,IN-2014-62863,OFF-BI-10000206,30.213,3,0.1,10.053,3.47
23704,IN-2012-14808,FUR-FU-10000548,68.121,3,0.1,20.421,4.61
23705,IN-2012-14808,OFF-LA-10000540,20.925,5,0.1,3.825,2.47
23706,IN-2012-14808,TEC-CO-10002057,427.68,2,0.1,37.98,57.76
23707,ID-2012-59041,OFF-ST-10003528,12.735,1,0.5,-11.745,0.85
23708,IN-2014-34226,TEC-PH-10003002,1954.17,3,0,312.66,498.38
23709,ID-2013-41128,OFF-PA-10002930,25.6626,1,0.47,-9.7074,3.49
23710,ID-2014-69338,FUR-TA-10002256,213.12,2,0.8,-490.2,11.6
23711,ID-2014-69338,TEC-CO-10003393,538.38,9,0.5,-506.25,59.51
23712,IN-2013-77766,FUR-BO-10003783,1091.25,3,0,196.38,72.55
23713,IN-2013-77766,OFF-LA-10000668,21.78,2,0,10.86,2.78
23714,IN-2013-77766,TEC-PH-10002138,339.48,2,0,27.12,10.64
23715,IN-2013-77766,OFF-SU-10000178,54.99,3,0,4.32,2.88
23716,IN-2013-77766,FUR-CH-10001895,174.06,3,0,87.03,14.92
23717,IN-2013-12771,FUR-CH-10002188,175.92,2,0,73.86,20.15
23718,IN-2011-69429,TEC-PH-10004682,265.59,3,0,58.41,25.24
23719,IN-2011-69429,OFF-BI-10003142,51.12,4,0,0,1.67
23720,IN-2011-69429,FUR-BO-10000208,1729.14,14,0,483.84,164.33
23721,IN-2011-69429,FUR-BO-10000175,244.08,2,0,68.34,11.63
23722,IN-2011-38349,OFF-LA-10002765,15.93,2,0.1,0.33,0.72
23723,IN-2014-23922,OFF-PA-10003943,62.34,2,0,13.68,5.32
23724,IN-2014-23922,OFF-LA-10000216,18.27,3,0,2.7,2.23
23725,IN-2014-23922,TEC-CO-10002587,168.6,1,0,79.23,25.8
23726,ID-2014-48793,TEC-AC-10001438,152.258,7,0.47,-86.3016,12.2
23727,ID-2014-48793,FUR-BO-10000243,1123.17,9,0.37,-196.32,83.77
23728,ID-2014-29004,TEC-PH-10004402,176.88,4,0.5,-28.32,29.05
23729,ID-2014-29004,FUR-FU-10000666,263.736,3,0.2,23.076,44.36
23730,ID-2014-29004,OFF-LA-10002465,17.64,3,0.5,-10.62,2.45
23731,ID-2014-50970,OFF-FA-10002011,47.4138,6,0.47,-25.1262,4.24
23732,ID-2014-50970,OFF-ST-10002240,192.029,4,0.17,25.3488,15.03
23733,IN-2014-36452,FUR-CH-10004196,1151.22,7,0,287.7,43.74
23734,IN-2012-25371,TEC-CO-10003506,1199.76,4,0,395.88,67.17
23735,IN-2012-25371,TEC-AC-10002533,687.6,6,0,109.98,78.93
23736,IN-2012-25371,OFF-FA-10004910,74.79,9,0,5.13,4.52
23737,IN-2012-25371,OFF-FA-10003817,113.76,6,0,6.66,7.41
23738,IN-2012-25371,OFF-LA-10002180,79.2,6,0,25.2,2.38
23739,IN-2012-25371,TEC-AC-10003217,251.01,3,0,62.73,24.89
23740,IN-2014-35115,FUR-CH-10002944,178.56,2,0,10.68,12.81
23741,ID-2012-32427,OFF-PA-10000731,9.765,1,0.5,-4.515,0.77
23742,IN-2012-73874,TEC-PH-10001433,243.09,3,0,99.63,23.43
23743,IN-2012-73874,OFF-ST-10004226,549.24,4,0,252.6,49.79
23744,ID-2012-68225,FUR-CH-10002412,170.88,4,0,1.68,9.93
23745,IN-2014-79180,OFF-FA-10002388,35.91,3,0,1.71,3.12
23746,IN-2013-22046,OFF-BI-10004369,22.05,3,0,7.92,8.59
23747,IN-2013-38440,OFF-BI-10001659,32.67,5,0.1,2.82,0.86
23748,IN-2013-38440,OFF-PA-10002974,153.414,6,0.1,15.174,24.69
23749,IN-2013-12127,OFF-FA-10000136,28.08,4,0.5,-20.28,1.59
23750,IN-2011-23138,FUR-CH-10002091,328.266,2,0.1,87.486,16.37
23751,IN-2011-23138,OFF-ST-10002714,19.332,2,0.1,6.612,1.21
23752,IN-2011-23138,FUR-BO-10002423,179.334,1,0.1,37.854,6.52
23753,ID-2011-55849,FUR-TA-10000207,374.856,4,0.8,-1218.38,0.25
23754,ID-2012-46882,OFF-ST-10003837,508.408,3,0.17,-18.4518,17.64
23755,ID-2013-27016,OFF-SU-10003789,38.412,2,0.45,-3.528,3.8
23756,IN-2013-31307,FUR-CH-10002468,598.995,5,0.1,106.395,31.22
23757,IN-2013-31307,OFF-BI-10000389,228.96,5,0.1,-25.44,8.75
23758,IN-2013-31307,FUR-FU-10001130,159.624,8,0.1,30.024,10.17
23759,IN-2011-75806,OFF-ST-10001124,254.07,5,0.1,8.37,11.21
23760,IN-2012-56017,OFF-BI-10001904,27,2,0,13.2,2.42
23761,ID-2011-16453,FUR-FU-10000944,98.7525,3,0.25,-23.7375,9.71
23762,ID-2011-16453,OFF-ST-10004015,79.992,3,0.45,5.742,9.43
23763,IN-2014-14290,TEC-MA-10003441,848.07,3,0.1,310.95,116.27
23764,IN-2014-14290,FUR-BO-10003046,1059.24,3,0.1,235.377,107.68
23765,IN-2012-68785,FUR-CH-10002091,547.11,3,0,185.94,65.25
23766,IN-2012-68785,OFF-FA-10000577,67.05,5,0,33.45,10.21
23767,IN-2012-68785,OFF-LA-10002107,10.86,1,0,5.43,1.06
23768,IN-2012-70220,FUR-BO-10000402,394.956,3,0.1,21.906,31.62
23769,IN-2012-26337,TEC-PH-10002138,339.48,2,0,27.12,17.34
23770,IN-2013-54260,OFF-ST-10003907,304.776,6,0.17,43.956,52.84
23771,IN-2013-54260,FUR-CH-10004049,226.402,6,0.27,37.0422,33.47
23772,IN-2013-54260,TEC-AC-10001639,21.0675,1,0.47,-11.5425,3.4
23773,ID-2012-37047,FUR-CH-10001695,334.125,5,0.1,-33.525,23.3
23774,ID-2012-37047,FUR-CH-10000187,149.931,3,0.1,24.921,15.76
23775,ID-2012-37047,FUR-BO-10000243,891.405,5,0.1,158.355,62.21
23776,ID-2012-37047,OFF-ST-10000752,613.71,5,0.1,211.26,62.88
23777,IN-2014-57564,OFF-LA-10002088,10.3455,3,0.45,0.3555,1.07
23778,ID-2014-51873,OFF-EN-10004938,27.27,3,0.5,-4.41,1.73
23779,ID-2014-51873,OFF-SU-10000178,36.66,4,0.5,-30.9,2.24
23780,ID-2014-51873,TEC-CO-10001626,263.73,2,0.5,-179.37,22.06
23781,ID-2014-51873,TEC-AC-10002455,144.045,9,0.5,-51.975,1.18
23782,IN-2014-62415,OFF-AP-10000981,137.58,2,0,28.86,10.15
23783,IN-2014-24951,OFF-PA-10000116,66.3,5,0,13.8,6.14
23784,IN-2014-24951,OFF-AP-10001076,85.32,2,0,12.78,4.18
23785,ID-2011-27275,OFF-FA-10000581,21.7035,3,0.47,-5.7465,2.31
23786,ID-2011-43788,OFF-ST-10003020,325.362,3,0.47,-135.078,26.62
23787,IN-2013-73615,FUR-FU-10002250,120.024,3,0.2,32.994,23.34
23788,ID-2014-17279,OFF-EN-10001882,103.425,7,0.5,-2.205,16.89
23789,ID-2014-17279,OFF-AR-10002144,35.175,7,0.5,-3.675,10.47
23790,IN-2011-10363,OFF-LA-10002465,48.804,5,0.17,1.704,9.51
23791,IN-2011-63577,FUR-CH-10001664,1296.24,8,0,285.12,358.85
23792,IN-2011-63577,OFF-AR-10002389,26.4,2,0,4.44,5.95
23793,ID-2012-24111,OFF-BI-10003142,63.6444,6,0.17,-13.0356,4.26
23794,ID-2014-39784,TEC-PH-10002042,550.08,4,0.25,-66.12,34.79
23795,IN-2014-16635,OFF-FA-10003838,24.462,2,0.1,2.142,4.44
23796,IN-2014-16635,OFF-BI-10000561,47.331,1,0.1,16.821,5.95
23797,ID-2013-28339,TEC-AC-10000269,68.4018,3,0.47,-40.0482,10.56
23798,ID-2013-65810,OFF-LA-10000216,18.27,3,0,2.7,0.77
23799,IN-2014-10223,OFF-AR-10002665,73.08,3,0,4.32,7.64
23800,ID-2014-45027,OFF-SU-10000738,52.2792,2,0.47,-23.6808,4.49
23801,ID-2014-45027,TEC-PH-10001433,201.765,3,0.17,58.3047,15.63
23802,ID-2012-53259,OFF-ST-10001124,33.876,1,0.4,-15.264,5.38
23803,IN-2012-63878,FUR-FU-10001096,138.753,3,0.1,27.693,5.74
23804,IN-2012-63878,FUR-FU-10001770,176.148,4,0.1,78.228,14.43
23805,IN-2012-63878,OFF-AR-10000851,122.796,3,0.1,16.326,8.61
23806,IN-2012-63878,FUR-FU-10003052,95.472,2,0.1,29.652,3.43
23807,IN-2014-56164,FUR-FU-10004503,77.76,2,0.25,13.44,7.01
23808,IN-2012-75169,TEC-PH-10002070,65.934,1,0.1,2.904,8.14
23809,IN-2012-75169,OFF-LA-10004761,18.954,3,0.1,6.714,2.89
23810,IN-2012-75169,OFF-ST-10004871,111.024,2,0.1,19.704,11.98
23811,IN-2012-75169,FUR-BO-10004771,1111.72,3,0.1,135.855,188.21
23812,IN-2012-75169,OFF-FA-10004664,51.948,4,0.1,16.068,7.09
23813,IN-2014-38342,TEC-CO-10003410,392.85,3,0.1,148.41,34.89
23814,IN-2014-38342,OFF-AR-10004900,145.557,3,0.1,14.517,10.91
23815,IN-2012-57025,FUR-BO-10004679,3637.6,10,0.07,156.402,487.86
23816,IN-2011-53217,OFF-SU-10003651,52.5,5,0,5.7,4.49
23817,IN-2011-53217,OFF-FA-10003782,42.21,3,0,7.56,5.16
23818,IN-2011-69254,OFF-AR-10000762,94.284,6,0.1,15.624,7.39
23819,IN-2012-27499,TEC-CO-10000427,280.283,1,0.07,72.3234,32.06
23820,IN-2012-70521,OFF-FA-10001702,27.72,2,0,13.86,4.6
23821,IN-2011-67028,TEC-PH-10003713,954.225,2,0.25,38.145,20.84
23822,IN-2011-67028,TEC-PH-10000365,543.105,9,0.25,-7.425,40.48
23823,IN-2011-16236,OFF-ST-10003020,409.26,2,0,102.3,45.83
23824,IN-2014-29774,TEC-CO-10001626,791.19,3,0,126.54,206.41
23825,IN-2014-29774,OFF-PA-10003332,89.76,2,0,26.88,18.66
23826,ID-2014-34814,OFF-FA-10003893,22.0374,3,0.47,-12.5226,1.04
23827,ID-2014-34814,OFF-BI-10004440,34.4367,3,0.17,2.8467,3.52
23828,ID-2012-28689,OFF-AR-10004148,18.7605,3,0.45,-8.8695,1.08
23829,ID-2012-28689,FUR-CH-10001664,486.09,4,0.25,-19.47,35.6
23830,ID-2012-28689,OFF-BI-10004868,10.251,2,0.15,-1.449,0.5
23831,IN-2011-32371,OFF-LA-10004745,9.36,1,0,4.56,2.89
23832,IN-2011-32371,FUR-BO-10003945,332.28,2,0,149.52,87.62
23833,IN-2014-32378,OFF-SU-10004177,66.852,2,0.1,8.892,1.59
23834,IN-2014-46777,FUR-CH-10004339,771.39,9,0,154.17,18.94
23835,IN-2014-46777,TEC-AC-10004081,144.9,2,0,72.42,10.87
23836,IN-2014-46777,OFF-PA-10003455,185.46,11,0,59.07,19.42
23837,IN-2014-46777,OFF-BI-10002243,88.47,3,0,37.98,5.05
23838,IN-2014-46777,OFF-AR-10003774,45.69,1,0,18.72,3.41
23839,IN-2014-46777,OFF-BI-10001400,28.8,1,0,4.32,2.95
23840,IN-2014-46777,OFF-LA-10000624,9.03,1,0,3.33,0.79
23841,IN-2014-46777,TEC-CO-10001703,785.79,3,0,369.27,43.02
23842,IN-2014-46777,FUR-BO-10003282,2485.62,6,0,795.24,248.41
23843,IN-2014-46777,TEC-AC-10004252,76.62,2,0,0.72,8.53
23844,IN-2012-78914,OFF-BI-10002684,15.48,4,0,7.32,1.06
23845,IN-2012-51551,OFF-FA-10003530,138.39,7,0,34.44,52.64
23846,IN-2014-38755,OFF-FA-10004659,25.92,2,0,8.28,1.65
23847,IN-2011-47701,OFF-EN-10000657,47.1,2,0,15.54,6.71
23848,IN-2011-47701,OFF-SU-10003803,131.94,3,0,10.53,12.58
23849,IN-2011-47701,TEC-AC-10002914,743.13,3,0,230.31,159.19
23850,ID-2013-36368,FUR-CH-10000026,317.952,3,0.2,-63.648,16.62
23851,ID-2013-36368,OFF-LA-10004488,10.32,2,0.5,-7.44,0.54
23852,ID-2013-36368,TEC-PH-10000365,80.46,2,0.5,-41.88,10.89
23853,ID-2013-36368,OFF-PA-10001818,67.86,4,0.5,-36.66,4.95
23854,IN-2012-55387,FUR-FU-10000339,329.94,3,0,13.14,23.31
23855,IN-2012-55387,OFF-PA-10003449,148.8,5,0,69.9,21.49
23856,IN-2012-55387,OFF-AR-10004153,33.72,2,0,15.84,4.32
23857,IN-2012-55387,TEC-CO-10003992,390.42,3,0,27.27,23.47
23858,IN-2013-35339,OFF-AP-10003866,751.258,3,0.17,144.748,71.71
23859,IN-2013-35339,OFF-PA-10004815,65.6613,3,0.17,10.2213,7.86
23860,IN-2012-79012,TEC-PH-10003752,130.44,2,0,45.6,33.19
23861,ID-2013-44040,TEC-MA-10001607,194.197,3,0.25,-36.2925,31.59
23862,IN-2012-54897,OFF-LA-10003435,23.571,3,0.1,6.471,2.03
23863,IN-2012-54897,OFF-BI-10004868,27.135,5,0.1,-2.115,1.59
23864,ID-2014-61120,OFF-LA-10002674,23.922,3,0.4,-13.608,2.22
23865,ID-2014-61120,OFF-FA-10004398,43.02,5,0.4,7.17,1.32
23866,IN-2012-10986,TEC-AC-10002833,88.47,3,0,19.44,5.93
23867,IN-2012-10986,FUR-CH-10003580,295.95,5,0,144.9,15.27
23868,IN-2014-61554,OFF-ST-10003159,349.272,8,0.1,31.032,29.65
23869,IN-2014-61554,OFF-AR-10003021,279.936,6,0.1,111.816,12.32
23870,IN-2012-74168,OFF-EN-10001975,82.2,5,0,10.65,5.74
23871,IN-2012-74168,OFF-AP-10004972,185.58,3,0,59.31,12.34
23872,IN-2012-74168,OFF-LA-10003435,17.46,2,0,6.06,1.63
23873,IN-2012-74168,FUR-BO-10002308,784.8,4,0,156.96,42.97
23874,IN-2012-74168,TEC-MA-10000473,468.6,4,0,182.64,34.08
23875,IN-2012-74168,FUR-CH-10002224,398.61,3,0,15.93,33.33
23876,IN-2012-58859,OFF-AR-10004780,55.278,3,0.17,20.628,5.94
23877,IN-2012-58859,TEC-AC-10002883,74.4756,2,0.47,-8.4444,5.73
23878,IN-2013-64130,TEC-CO-10004507,344.034,2,0.1,126.114,54.67
23879,IN-2014-13912,OFF-LA-10000219,53.04,8,0,4.56,2.68
23880,IN-2013-30663,TEC-CO-10004535,1590.6,5,0,572.55,493.2
23881,IN-2013-30663,OFF-EN-10002119,189.63,7,0,85.26,30.44
23882,IN-2013-30663,FUR-CH-10004584,281.88,3,0,121.14,50.43
23883,IN-2012-48135,TEC-AC-10000317,94.392,1,0.1,33.552,30.54
23884,ID-2014-43060,FUR-BO-10004821,659.178,6,0.1,-0.162,20.7
23885,ID-2014-43060,TEC-AC-10001600,259.875,5,0.1,95.175,22.49
23886,ID-2014-37131,OFF-LA-10003379,14.355,2,0.45,-10.485,1
23887,ID-2014-37131,TEC-CO-10001674,157.872,2,0.35,7.272,20.05
23888,ID-2013-59566,OFF-SU-10003629,72.4245,5,0.47,-10.9755,5.34
23889,ID-2013-59566,OFF-EN-10000454,64.3314,7,0.47,-57.0486,4.72
23890,ID-2013-59566,FUR-CH-10001397,135.933,3,0.27,14.8833,11.24
23891,IN-2014-33498,OFF-FA-10002890,21.9,4,0.5,-1.38,2.57
23892,IN-2014-33498,OFF-AP-10000775,90.24,2,0.5,-21.66,5.01
23893,IN-2014-33498,OFF-FA-10000757,10.95,2,0.5,-2.01,0.88
23894,IN-2014-33498,OFF-ST-10004060,207.33,2,0.5,-29.07,6.59
23895,IN-2013-73825,OFF-EN-10000968,164.025,5,0.1,5.325,12.48
23896,IN-2013-73825,FUR-BO-10000670,875.016,8,0.1,311.016,39.43
23897,ID-2014-59769,TEC-AC-10002244,678.771,5,0.47,-320.229,140.66
23898,ID-2013-79201,TEC-PH-10001457,1058.25,2,0.17,-76.53,52.84
23899,ID-2013-79201,OFF-PA-10002618,40.1475,5,0.47,-12.2025,5.53
23900,ID-2013-79201,OFF-FA-10004659,27.4752,4,0.47,-7.8048,4.93
23901,ID-2013-79201,OFF-FA-10000746,6.9006,1,0.47,-5.2194,0.43
23902,IN-2012-59188,OFF-EN-10002784,92.88,4,0.1,36.12,20.71
23903,IN-2012-59188,OFF-PA-10003878,296.73,7,0.1,52.71,10.71
23904,IN-2012-59188,OFF-ST-10001229,53.217,3,0.1,-1.233,4.4
23905,IN-2012-43459,OFF-LA-10004848,58.65,5,0,25.2,8.38
23906,IN-2012-39343,FUR-FU-10002890,384.912,4,0.1,12.792,58.7
23907,ID-2013-42423,TEC-CO-10000786,623.669,3,0.35,-153.572,39.28
23908,IN-2014-18490,OFF-ST-10002505,38.7693,3,0.17,8.3493,8.52
23909,ID-2014-42262,TEC-CO-10001391,339.795,3,0.1,-0.045,61.68
23910,ID-2014-42262,TEC-CO-10004170,1612.84,5,0.1,394.245,266
23911,ID-2014-42262,FUR-CH-10004365,232.2,2,0.1,15.48,43.14
23912,IN-2013-38720,OFF-ST-10004837,639.6,5,0,38.25,68.55
23913,IN-2012-17209,FUR-TA-10001549,1495.35,5,0,164.4,117.16
23914,ID-2011-16551,TEC-CO-10000427,602.76,4,0.5,-229.08,48.04
23915,ID-2011-16551,OFF-ST-10004668,48.96,2,0.5,-33.3,1.42
23916,ID-2011-16551,FUR-FU-10000306,160.704,4,0.2,-28.176,17.58
23917,ID-2013-55044,OFF-FA-10004447,25.065,3,0.5,-8.595,3.44
23918,IN-2013-70381,OFF-AR-10001850,60.57,3,0,7.83,11.65
23919,IN-2014-14402,FUR-CH-10003512,241.05,5,0,79.5,24.53
23920,IN-2014-14402,OFF-AR-10003673,122.55,5,0,2.4,0.27
23921,IN-2014-14402,OFF-FA-10001026,94.5,7,0,9.45,10.67
23922,ID-2013-50487,OFF-ST-10001229,32.7186,2,0.17,-3.5814,2.47
23923,ID-2013-50487,OFF-ST-10001186,567.521,11,0.17,116.081,3.05
23924,ID-2013-50487,FUR-CH-10003551,470.762,4,0.27,135.362,21.49
23925,IN-2011-14017,FUR-FU-10004064,190.89,5,0.1,78.39,1.11
23926,IN-2011-14017,TEC-PH-10004281,1068.98,7,0.1,391.944,143.58
23927,IN-2011-14017,TEC-AC-10000639,232.875,1,0.1,49.155,14.34
23928,IN-2011-14017,OFF-BI-10001067,11.934,1,0.1,1.704,0.4
23929,IN-2013-51075,FUR-CH-10001313,166.56,2,0,76.56,25.55
23930,IN-2013-51075,OFF-ST-10003243,105.6,4,0,39,18.81
23931,IN-2013-51075,OFF-PA-10001327,144.99,3,0,12.96,23.58
23932,IN-2013-51075,FUR-CH-10002224,265.74,2,0,10.62,20.39
23933,ID-2014-43333,TEC-AC-10003895,155.117,7,0.45,-3.0135,8.96
23934,IN-2011-13667,OFF-SU-10003527,30.84,2,0,7.38,7.83
23935,IN-2011-13667,OFF-LA-10000732,33.3,5,0,10.2,10.21
23936,IN-2011-13667,OFF-ST-10004346,109.38,2,0,14.16,25.58
23937,ID-2013-30537,FUR-TA-10003893,990.952,4,0.47,-878.768,127.59
23938,ID-2014-12603,TEC-AC-10002255,138.3,2,0,52.5,42.04
23939,ID-2014-12603,TEC-PH-10001640,292.2,4,0,119.76,103.63
23940,ID-2013-50690,TEC-PH-10003075,124.092,1,0.1,-11.058,9.42
23941,ID-2013-50690,FUR-FU-10000394,43.902,1,0.1,18.042,4.54
23942,ID-2014-21542,OFF-FA-10001297,16.155,3,0.5,-10.035,1.13
23943,ID-2014-21542,FUR-BO-10002510,350.136,3,0.2,-30.654,26.32
23944,ID-2014-21542,FUR-CH-10001664,518.496,4,0.2,12.936,30.18
23945,IN-2012-40547,OFF-BI-10004685,40.905,3,0.1,9.495,7.23
23946,IN-2012-40547,FUR-CH-10000187,249.885,5,0.1,41.535,34.92
23947,IN-2013-51502,OFF-BI-10000089,141.75,5,0,69.45,7.79
23948,IN-2013-51502,FUR-FU-10001351,155.25,3,0,24.84,9.55
23949,IN-2012-50935,OFF-FA-10001925,41.16,4,0,10.2,10.67
23950,IN-2012-50935,OFF-EN-10004755,163.92,8,0,44.16,11.21
23951,IN-2011-28920,OFF-PA-10001370,83.4,4,0,8.28,21.21
23952,IN-2012-40848,FUR-TA-10003893,1402.29,3,0,0,96.6
23953,IN-2013-10776,OFF-FA-10001026,40.5,3,0,4.05,6.55
23954,IN-2013-34198,FUR-TA-10001786,3547.44,10,0.2,88.44,162.31
23955,IN-2014-19589,OFF-PA-10003906,34.2126,3,0.17,11.5326,2.83
23956,IN-2013-41268,TEC-PH-10004221,504.36,4,0,201.72,147.23
23957,ID-2014-47022,TEC-AC-10004016,32.754,2,0.47,-14.226,2.09
23958,ID-2014-47022,TEC-PH-10000780,2172.08,4,0.17,628.037,155.13
23959,IN-2011-34478,FUR-FU-10000889,150.48,3,0,51.12,23.03
23960,IN-2011-34478,TEC-CO-10000679,284.94,2,0,2.82,36.21
23961,IN-2011-34478,OFF-EN-10004418,60.9,7,0,8.4,12.19
23962,IN-2011-34478,TEC-CO-10003759,1273.56,4,0,573,213.03
23963,IN-2011-34478,OFF-BI-10000439,13.32,2,0,4.92,1.93
23964,ID-2013-15837,OFF-EN-10004849,202.8,10,0.5,-69,34.54
23965,ID-2013-15837,OFF-AR-10001208,136.35,5,0.5,-5.55,47.59
23966,ID-2013-15837,FUR-BO-10001192,586.944,2,0.2,168.744,104.75
23967,IN-2014-41121,FUR-BO-10003706,148.17,2,0.5,-5.97,11.42
23968,IN-2014-51985,OFF-BI-10000206,89.52,8,0,35.76,3.7
23969,ID-2014-24293,TEC-PH-10004760,162.398,3,0.17,-23.5422,25.75
23970,ID-2014-24293,OFF-LA-10001669,11.607,2,0.47,-4.653,1.65
23971,IN-2012-55282,OFF-FA-10004795,57,5,0,0.45,5.57
23972,IN-2012-55282,OFF-SU-10003537,43.38,2,0,12.12,1.48
23973,IN-2012-55282,FUR-FU-10000714,94.65,5,0,14.1,7.06
23974,IN-2012-55282,OFF-PA-10000453,343.77,7,0,120.12,9.9
23975,IN-2012-53518,FUR-CH-10004584,169.128,2,0.1,61.968,17.35
23976,IN-2012-53518,TEC-PH-10004261,620.055,5,0.1,124.005,90.63
23977,IN-2012-36123,OFF-BI-10003012,9.06,2,0,3.84,0.79
23978,IN-2012-24797,OFF-BI-10000089,170.1,6,0,83.34,39.73
23979,IN-2012-24797,OFF-SU-10000375,102.15,3,0,17.28,7.62
23980,IN-2012-47750,TEC-PH-10001921,546,4,0,60,117.24
23981,IN-2012-47750,FUR-CH-10001397,248.28,4,0,86.88,78.13
23982,ID-2014-17475,OFF-EN-10002258,43.1526,2,0.47,-6.5274,4.72
23983,ID-2014-17475,OFF-ST-10003295,169.445,1,0.17,18.3645,18.3
23984,ID-2014-17475,FUR-CH-10004082,138.824,3,0.27,17.0541,10.12
23985,ID-2014-17475,FUR-BO-10003408,395.901,3,0.07,55.341,7.15
23986,ID-2014-17475,OFF-AP-10002326,2096.46,9,0.17,-429.395,172.27
23987,ID-2014-17475,OFF-ST-10000220,155.899,3,0.17,1.8189,14.34
23988,ID-2012-41002,TEC-PH-10004618,437.94,6,0.5,-113.94,72.04
23989,IN-2011-53322,FUR-CH-10001895,156.654,3,0.1,69.624,14.48
23990,IN-2011-53322,TEC-PH-10002299,197.64,3,0.1,13.14,1
23991,ID-2011-12596,OFF-ST-10002066,135.118,2,0.47,-45.9018,7.74
23992,ID-2014-18154,OFF-FA-10003779,7.3617,1,0.47,-0.8583,0.36
23993,IN-2012-35850,TEC-AC-10001278,112.671,3,0.1,17.451,1.72
23994,IN-2012-35850,OFF-AP-10000935,278.64,6,0.1,3.06,40.07
23995,IN-2012-35850,OFF-PA-10002022,22.059,1,0.1,-1.731,2.77
23996,IN-2012-35850,OFF-AR-10001278,95.256,7,0.1,31.626,21.99
23997,IN-2012-35850,OFF-LA-10002465,63.504,6,0.1,6.984,10.96
23998,IN-2012-35850,OFF-AR-10004424,71.199,3,0.1,-4.041,12.66
23999,IN-2012-35850,FUR-CH-10000994,911.358,7,0.1,70.728,110.99
24000,IN-2012-35850,FUR-CH-10003580,106.542,2,0.1,46.122,13.23
24001,IN-2012-35850,OFF-FA-10001963,9.936,1,0.1,1.206,1.75
24002,IN-2014-62247,TEC-MA-10002998,861.21,7,0,60.27,76
24003,IN-2011-43298,FUR-CH-10004584,375.84,5,0.2,107.94,32.07
24004,IN-2011-43298,OFF-LA-10000436,17.28,4,0.5,-13.92,0.05
24005,IN-2012-12981,TEC-MA-10002871,212.49,2,0.1,49.53,16.94
24006,IN-2012-12981,OFF-AP-10001191,440.64,5,0.1,39.09,21.6
24007,IN-2012-12981,TEC-PH-10001428,215.541,3,0.1,7.101,8.73
24008,IN-2012-70619,FUR-CH-10004572,61.62,1,0,23.4,5.23
24009,IN-2012-70619,OFF-AR-10000242,29.01,1,0,5.22,1.77
24010,IN-2014-43410,OFF-BI-10000328,136.485,3,0.1,37.845,13.05
24011,IN-2014-43410,FUR-BO-10002444,702.27,2,0.1,179.43,64.54
24012,IN-2012-11700,OFF-BI-10002853,20.574,2,0.1,8.454,3.48
24013,ID-2014-10076,FUR-FU-10003217,234.352,3,0.27,-12.8781,30.2
24014,ID-2014-10076,FUR-FU-10001130,48.5523,3,0.27,-0.0477,6.56
24015,ID-2014-10076,FUR-BO-10004679,2910.08,8,0.07,125.122,456.32
24016,IN-2012-17727,OFF-ST-10004464,143.91,3,0,63.27,11.96
24017,IN-2011-33393,FUR-CH-10000117,143.64,2,0.1,12.72,14.32
24018,ID-2014-47225,OFF-FA-10001621,27.1413,3,0.47,-6.6987,2.65
24019,ID-2014-47225,OFF-ST-10003931,494.066,3,0.17,-11.9142,31.68
24020,ID-2014-23796,TEC-AC-10003750,150.12,3,0.5,-66.06,12.7
24021,ID-2014-23796,OFF-LA-10002493,5.355,1,0.5,-4.095,0.49
24022,ID-2014-23796,FUR-CH-10001207,1837.56,5,0.2,-114.99,118.8
24023,IN-2014-11945,TEC-CO-10000764,1151.93,4,0.1,25.488,55.77
24024,ID-2011-43858,TEC-PH-10001921,339.885,3,0.17,-24.615,33.36
24025,ID-2011-43858,FUR-CH-10002224,193.99,2,0.27,-61.1298,23.05
24026,ID-2011-43858,OFF-SU-10001869,57.2949,3,0.17,-10.3851,5.77
