,Product ID,Sales,Discount,Profit,order Count,Category Encode,Percentage Profit,Mean Profit Categorical,Least Sale Price,Sub-Category,Profit Predict
30558,OFF-EN-10003920,7.8,0.6,-8.01,1,7,-0.9737827715355806,2.8998306506849314,-3.509339537671231,Envelopes,1.6883865758672272
30559,FUR-FU-10003546,48.42,0.0,15.96,1,9,3.0338345864661656,4.498363758732702,-60.485386598918694,Furnishings,4.2653704951368425
30560,OFF-LA-10004714,4.95,0.4,-3.24,1,10,-1.5277777777777777,1.2406590753424658,1.879368788527397,Labels,1.508604797271417
30561,OFF-BI-10001815,6.048,0.4,-0.612,1,3,-9.882352941176471,5.364743756435006,-10.174985119459457,Binders,1.679959279692035
30562,OFF-LA-10004916,11.46,0.0,4.3500000000000005,1,10,2.6344827586206896,1.2406590753424658,4.351023498287671,Labels,1.7608296537493473
30563,OFF-FA-10001213,13.86,0.0,6.93,1,8,2.0,1.26022,5.1266754,Fasteners,1.8533259023796234
30564,OFF-EN-10003770,30.03,0.0,10.5,1,7,2.8600000000000003,2.8998306506849314,-13.510957220034243,Envelopes,2.8055419941920476
30565,FUR-FU-10000702,109.98,0.0,4.38,1,9,25.10958904109589,4.498363758732702,-137.38502309271126,Furnishings,8.335257184473356
30566,OFF-AR-10000340,17.4,0.0,8.16,1,2,2.1323529411764706,2.749114742092974,-6.517298256208871,Art,2.1454946970852973
30567,FUR-TA-10001558,189.522,0.4,31.572,1,16,6.0028506271379705,-15.90052738756614,1696.2718757731548,Tables,-2.7988314839906465
30568,OFF-PA-10004918,14.238,0.4,-2.382,1,12,-5.977329974811083,3.761473905291685,-12.539932731771504,Paper,2.088154417565832
30569,OFF-LA-10001246,6.336,0.4,-2.124,2,10,-2.983050847457627,1.2406590753424658,2.4055920493150684,Labels,1.5638822483776451
30571,OFF-AR-10002517,11.358,0.4,1.878,1,2,6.047923322683706,2.749114742092974,-4.254222620345999,Art,1.8496801169184849
30572,TEC-CO-10002538,115.758,0.4,-34.752,1,6,-3.330973756906077,25.13978430112498,-1339.3075755648129,Copiers,23.437265389417224
30573,FUR-FU-10000669,31.56,0.0,2.52,2,9,12.523809523809524,4.498363758732702,-39.424180112802034,Furnishings,3.208509511675345
30575,OFF-PA-10001733,13.44,0.0,4.95,1,12,2.715151515151515,3.761473905291685,-11.837104643560124,Paper,2.044438234610915
30576,OFF-LA-10003297,11.13,0.0,3.99,1,10,2.7894736842105265,1.2406590753424658,4.225732245719178,Labels,1.748023143656873
30577,OFF-SU-10004791,27.93,0.0,9.48,1,15,2.9462025316455693,2.294925182481752,-4.118630173357666,Supplies,2.601608209466221
30578,OFF-EN-10000094,29.304,0.4,-5.886,1,7,-4.978593272171254,2.8998306506849314,-13.184318693835614,Envelopes,2.7679552474399856
30579,TEC-AC-10003987,28.692,0.4,-10.548,1,0,-2.720136518771331,10.542759146137087,-122.55442271048264,Accessories,4.085014829177389
30580,FUR-CH-10001220,44.55,0.4,-28.98,1,5,-1.5372670807453415,11.697042052787832,-216.00161172584893,Chairs,5.994805431271594
30581,OFF-BI-10004510,17.622,0.4,2.922,1,3,6.0308008213552355,5.364743756435006,-29.64675723794884,Binders,2.4383922381840435
30582,TEC-MA-10004168,173.82,0.0,50.4,1,11,3.448809523809524,8.847668167999117,-595.1308404808033,Machines,17.330966515959897
30583,FUR-TA-10003006,317.34,0.4,-42.33,1,16,-7.496810772501772,-15.90052738756614,2840.2766805851193,Tables,28.630562546892193
30584,TEC-PH-10001183,65.22,0.0,3.24,1,13,20.129629629629626,17.979630824317184,-521.0957611809833,Phones,10.656675283699514
30585,OFF-ST-10004972,29.052,0.4,3.372,1,14,8.615658362989324,6.524557246851228,-65.72371856776094,Storage,3.4246630239899787
30586,FUR-FU-10001977,108.66,0.0,18.45,1,9,5.889430894308943,4.498363758732702,-135.7361030119477,Furnishings,8.245063036577669
30587,TEC-AC-10004904,38.1,0.0,12.93,1,0,2.946635730858469,10.542759146137087,-162.73956173391147,Accessories,5.030608339704379
30588,OFF-BI-10003768,8.04,0.0,2.88,1,3,2.7916666666666665,5.364743756435006,-13.526269900868723,Binders,1.8098944355998299
30589,TEC-PH-10002695,73.2,0.0,5.1,1,13,14.35294117647059,17.979630824317184,-584.854488170009,Phones,11.831187457661514
30590,OFF-BI-10003364,28.26,0.0,11.85,9,3,2.3848101265822788,5.364743756435006,-47.54382927842663,Binders,3.1658184561433345
30599,FUR-BO-10000807,118.26,0.4,-5.94,1,4,-19.90909090909091,18.807917595793494,-993.8521674392691,Bookcases,19.143139050886713
30600,TEC-AC-10001295,102.27,0.0,47.04,2,0,2.174107142857143,10.542759146137087,-436.83398893771994,Accessories,11.618600996595063
30602,OFF-EN-10003512,18.81,0.0,7.32,1,7,2.5696721311475406,2.8998306506849314,-8.462907269691776,Envelopes,2.237169597402513
30603,TEC-PH-10001360,637.5,0.0,70.11,1,13,9.092854086435601,17.979630824317184,-5093.507325251102,Phones,88.55603591575579
30604,OFF-AR-10001612,14.49,0.0,1.44,1,2,10.0625,2.749114742092974,-5.427336306463594,Art,2.0029152285614344
30605,TEC-PH-10004570,75.69,0.4,-18.93,1,13,-3.9984152139461173,17.979630824317184,-604.7491285462837,Phones,12.19859802629658
30606,TEC-CO-10004813,148.32,0.0,59.31,1,6,2.5007587253414263,25.13978430112498,-1716.0464037714282,Copiers,28.729048061627555
30607,TEC-MA-10004303,121.02,0.0,10.89,1,11,11.112947658402202,8.847668167999117,-414.35240084562656,Machines,12.372964063914807
30608,OFF-BI-10004769,6.45,0.0,2.37,1,3,2.721518987341772,5.364743756435006,-10.851298614502895,Binders,1.7065522618659799
30609,TEC-MA-10003112,74.64,0.0,3.72,2,11,20.064516129032256,8.847668167999117,-255.55497602972707,Machines,8.014574545421915
30611,OFF-EN-10003018,9.9,0.0,0.0,1,7,inf,2.8998306506849314,-4.45416172089041,Envelopes,1.7929222576367891
30612,TEC-PH-10003646,100.818,0.4,-15.132,1,13,-6.662569389373513,17.979630824317184,-805.5172102230049,Phones,15.937744487844459
30613,OFF-SU-10004514,27.3,0.0,6.81,1,15,4.008810572687225,2.294925182481752,-4.02572874087592,Supplies,2.5721302860591777
30614,TEC-AC-10000865,50.076,0.4,-30.894,6,0,-1.620897261604195,10.542759146137087,-213.89360350098036,Accessories,6.253663592350449
30620,TEC-AC-10002130,28.32,0.0,12.45,2,0,2.274698795180723,10.542759146137087,-120.96546950930116,Accessories,4.050220618296002
30622,FUR-TA-10000022,923.67,0.0,221.67,1,16,4.166869671132765,-15.90052738756614,8267.090066036608,Tables,54.251007841030535
30623,FUR-TA-10000670,269.28,0.0,83.46,1,16,3.2264557872034505,-15.90052738756614,2410.1270074619047,Tables,17.0969628969958
30624,TEC-AC-10004018,112.62,0.0,55.17,1,0,2.041326808047852,10.542759146137087,-481.0427675189793,Accessories,12.688438944228281
30625,TEC-CO-10002696,145.71,0.0,65.55,1,6,2.2228832951945083,25.13978430112498,-1685.8489852584605,Copiers,28.353979594540043
30626,FUR-BO-10001362,411.21,0.0,61.68,2,4,6.666828793774319,18.807917595793494,-3455.791897283121,Bookcases,58.671995751222624
30628,OFF-ST-10001414,126.414,0.4,-50.586,2,14,-2.4989918159174476,6.524557246851228,-285.9836899017256,Storage,11.125351756037773
30630,TEC-PH-10002517,84.798,0.4,-15.552,1,13,-5.452546296296297,17.979630824317184,-677.5203673202243,Phones,13.549269354833449
30631,TEC-MA-10001940,105.498,0.4,-63.312,1,11,-1.6663191811978773,8.847668167999117,-361.2076481937854,Machines,10.907816665820839
30632,OFF-AR-10002575,30.312,0.4,-7.098,1,2,-4.270498732037193,2.749114742092974,-11.353583031161115,Art,2.7854177015926993
30633,OFF-PA-10001142,33.93,0.0,7.8,1,12,4.35,3.761473905291685,-29.88340480327342,Paper,3.1988168103030574
30634,FUR-FU-10000980,31.824,0.4,-1.086,1,9,-29.303867403314918,4.498363758732702,-39.75396412895476,Furnishings,3.222491734739684
30635,OFF-AP-10003354,185.076,0.4,-37.044,1,1,-4.996112730806608,24.811801592370525,-2110.9584957547836,Appliances,33.1892490550644
30636,TEC-PH-10001084,39.132,0.4,-3.288,1,13,-11.901459854014599,17.979630824317184,-312.6574567085901,Phones,6.861396923290869
30637,OFF-PA-10004766,22.5,0.0,6.51,1,12,3.456221198156682,3.761473905291685,-19.816581434531457,Paper,2.5501017213450154
30638,FUR-BO-10001872,74.916,0.4,-5.0040000000000004,1,4,-14.971223021582732,18.807917595793494,-629.5909773032328,Bookcases,12.449072901008122
30639,FUR-BO-10003985,261.595,0.4,-13.086,1,4,-19.990447806816448,18.807917595793494,-2198.4336017357996,Bookcases,35.47906458141913
30640,TEC-CO-10000601,88.38,0.4,-39.78,2,6,-2.2217194570135743,25.13978430112498,-1022.5470682667126,Copiers,18.14485256973201
30642,OFF-AR-10003532,17.568,0.4,-1.182,1,2,-14.86294416243655,2.749114742092974,-6.580223894544684,Art,2.153233706959611
30643,OFF-SU-10000289,15.18,0.0,3.6300000000000003,1,15,4.181818181818182,2.294925182481752,-2.2384821350364987,Supplies,2.0102130415343
30644,TEC-PH-10004211,91.29,0.0,21.9,2,13,4.168493150684932,17.979630824317184,-729.3902489759579,Phones,14.51794574104779
30646,TEC-MA-10002055,46.41,0.0,22.74,1,11,2.04089709762533,8.847668167999117,-158.90013983841953,Machines,5.405833052687292
30647,FUR-BO-10003668,78.372,0.6,-97.968,1,4,-0.7999755022048015,18.807917595793494,-658.6350589087638,Bookcases,12.979900185121004
30648,OFF-LA-10003119,7.92,0.4,-1.08,1,10,-7.333333333333333,1.2406590753424658,3.006990061643836,Labels,1.6231993171776438
30649,OFF-BI-10001456,7.74,0.4,0.12,1,3,64.5,5.364743756435006,-13.021558337403473,Binders,1.7898604021701203
30650,OFF-FA-10002900,7.542,0.4,-2.658,1,8,-2.8374717832957113,1.26022,2.7897103800000007,Fasteners,1.6069915885225257
30651,FUR-CH-10003771,95.46,0.0,20.04,1,5,4.763473053892215,11.697042052787832,-462.83981717956317,Chairs,11.561232319507091
30652,OFF-EN-10001727,8.856,0.4,-3.864,1,7,-2.2919254658385095,2.8998306506849314,-3.984450121232875,Envelopes,1.7407762966419682
30653,OFF-EN-10004254,26.352,0.4,-17.568,1,7,-1.5,2.8998306506849314,-11.856168653424653,Envelopes,2.617628949255341
30654,FUR-FU-10002930,30.132,0.4,-2.028,1,9,-14.857988165680474,4.498363758732702,-37.64034838906689,Furnishings,3.117701512650342
30655,OFF-EN-10000898,28.512,0.4,-12.378,2,7,-2.303441589917596,2.8998306506849314,-12.82798575616438,Envelopes,2.7294199549748868
30657,OFF-FA-10003685,16.53,0.0,4.11,1,8,4.021897810218978,1.26022,6.114281700000001,Fasteners,1.957760958383119
30658,OFF-AP-10000108,518.76,0.0,223.05,2,1,2.325756556825824,24.811801592370525,-5916.925097029067,Appliances,93.02205163435934
30660,OFF-FA-10002815,12.96,0.0,4.14,4,8,3.1304347826086962,1.26022,4.7937744,Fasteners,1.823918676917053
30664,OFF-FA-10003429,13.47,0.0,1.2,1,8,11.225000000000001,1.26022,4.982418300000001,Fasteners,1.8380984822741695
30665,OFF-BI-10003188,11.19,0.0,4.47,1,3,2.5033557046979866,5.364743756435006,-18.82574131725386,Binders,2.0155065743959284
30666,OFF-PA-10003808,18.738,0.4,-4.062,2,12,-4.612998522895125,3.761473905291685,-16.503249018677792,Paper,2.3405506529867424
30668,OFF-AP-10003442,16.836,0.6,-6.324,1,1,-2.6622390891840606,24.811801592370525,-192.02974580457504,Appliances,4.299493905714456
30669,OFF-FA-10001111,6.408,0.6,-7.392,1,8,-0.8668831168831169,1.26022,2.3702551200000004,Fasteners,1.5628132041749865
30670,OFF-ST-10002119,25.044,0.6,-26.316,1,14,-0.9516643866849066,6.524557246851228,-56.65650584507107,Storage,3.1248913834908834
30671,FUR-FU-10001015,18.9,0.4,0.93,1,9,20.32258064516129,4.498363758732702,-23.60953752002404,Furnishings,2.4293120606808074
30672,OFF-PA-10002611,10.854,0.4,-1.476,1,12,-7.353658536585366,3.761473905291685,-9.559518884017972,Paper,1.9010135161351585
30673,OFF-SU-10002831,25.44,0.0,7.86,1,15,3.236641221374046,2.294925182481752,-3.7514483211678815,Supplies,2.485254155558785
30674,TEC-PH-10000611,82.008,0.4,-47.862,1,13,-1.7134261000376079,17.979630824317184,-655.2287823203018,Phones,13.134746147518847
30675,OFF-AR-10002331,51.36,0.0,1.53,1,2,33.568627450980394,2.749114742092974,-19.23726657694756,Art,3.856313646099437
30676,OFF-ST-10002763,206.4,0.0,66.03,1,14,3.125851885506588,6.524557246851228,-466.93430787504667,Storage,17.715621370064042
30677,OFF-ST-10001799,11.826,0.4,-6.324,1,14,-1.8700189753320684,6.524557246851228,-26.753707000631323,Storage,2.150667072134013
30678,OFF-LA-10001417,5.076,0.4,0.486,1,10,10.444444444444445,1.2406590753424658,1.9272072667808215,Labels,1.5134580526008037
30679,TEC-PH-10003303,49.986,0.4,-13.344,1,13,-3.7459532374100717,17.979630824317184,-399.37891319215936,Phones,8.432735513104284
30680,FUR-TA-10003152,272.52,0.4,-72.69,1,16,-3.7490713990920344,-15.90052738756614,2439.1258618297625,Tables,17.936532909838316
30681,FUR-BO-10000892,126.50999999999999,0.0,2.52,1,4,50.20238095238095,18.807917595793494,-1063.1848275219172,Bookcases,20.396167446070464
30682,OFF-ST-10003282,26.43,0.0,6.06,5,14,4.361386138613861,6.524557246851228,-59.79202401713897,Storage,3.2368605642929253
30687,OFF-SU-10003544,22.29,0.0,9.57,1,15,2.329153605015674,2.294925182481752,-3.2869411587591273,Supplies,2.338652322885032
30688,OFF-AR-10001117,10.05,0.0,4.5,1,2,2.2333333333333334,2.749114742092974,-3.764301579017193,Art,1.7866378135667205
30689,TEC-PH-10000004,88.44,0.0,37.14,3,13,2.381260096930533,17.979630824317184,-706.6192750513057,Phones,14.09492912906714
30692,OFF-AR-10003557,19.14,0.0,3.81,1,2,5.0236220472440944,2.749114742092974,-7.169028081829758,Art,2.2310600398228004
30693,OFF-AR-10003253,17.532,0.4,-2.058,1,2,-8.518950437317786,2.749114742092974,-6.566739829187007,Art,2.151465382234967
30694,OFF-SU-10004784,24.642,0.4,-0.018,1,15,-1369.0,2.294925182481752,-3.6337731733576675,Supplies,2.447540021062906
30695,FUR-BO-10004878,85.464,0.4,2.844,1,4,30.050632911392405,18.807917595793494,-718.2359347034477,Bookcases,14.073914330718647
30696,FUR-FU-10003609,65.97,0.4,10.98,2,9,6.008196721311475,4.498363758732702,-82.40852858179818,Furnishings,5.396227224407461
30698,OFF-SU-10000148,6.948,0.4,-3.822,2,15,-1.817896389324961,2.294925182481752,-1.0245700839416063,Supplies,1.6356140645191104
30700,OFF-BI-10003240,30.852,0.4,-0.528,1,3,-58.43181818181818,5.364743756435006,-51.904537186766404,Binders,3.3237525788445907
30701,OFF-BI-10001973,27.45,0.0,4.38,1,3,6.267123287671233,5.364743756435006,-46.181108057070446,Binders,3.094794311621719
30702,OFF-AR-10003683,49.86,0.0,11.46,2,2,4.350785340314136,2.749114742092974,-18.67543052037783,Art,3.7808498961698405
30704,OFF-PA-10002218,32.64,0.0,1.95,1,12,16.73846153846154,3.761473905291685,-28.747254134360297,Paper,3.125012776835568
30705,TEC-AC-10001406,115.89,0.0,45.18,1,0,2.5650730411686586,10.542759146137087,-495.01017872291334,Accessories,13.026866377911375
30706,OFF-LA-10002086,7.056,0.4,-2.364,3,10,-2.984771573604061,1.2406590753424658,2.6789547821917807,Labels,1.5935785969068448
30709,OFF-PA-10000373,49.11000000000001,0.0,17.16,1,12,2.861888111888112,3.761473905291685,-43.252991744437324,Paper,4.07823572630484
30710,OFF-EN-10001621,19.74,0.0,2.16,1,7,9.138888888888888,2.8998306506849314,-8.881328522260276,Envelopes,2.283904694895803
30711,OFF-EN-10003422,19.29,0.0,2.88,1,7,6.697916666666667,2.8998306506849314,-8.678866625856163,Envelopes,2.261282371863679
30712,OFF-ST-10004687,198.39,0.0,83.31,1,14,2.381346777097587,6.524557246851228,-448.8134561014076,Storage,17.057160820401247
30713,OFF-AP-10004919,71.79,0.0,5.01,1,1,14.329341317365271,24.811801592370525,-818.8296181581401,Appliances,14.657530062098093
30714,TEC-PH-10004800,44.73,0.4,-0.75,2,13,-59.63999999999999,17.979630824317184,-357.3844433858538,Phones,7.67255220936304
30716,OFF-LA-10002770,6.192,0.4,-2.688,1,10,-2.3035714285714284,1.2406590753424658,2.350919502739726,Labels,1.55647631887512
30717,TEC-PH-10001754,48.276,0.4,-12.894,2,13,-3.7440670079106564,17.979630824317184,-385.7163288373683,Phones,8.186401759049772
30719,OFF-BI-10000707,16.794,0.4,-7.296,1,3,-2.301809210526316,5.364743756435006,-28.253753322784753,Binders,2.3836233475359307
30720,TEC-AC-10000633,114.6,0.0,18.33,1,0,6.252045826513912,10.542759146137087,-489.5000990736552,Accessories,12.8933737743981
30721,OFF-SU-10004373,21.69,0.0,6.06,1,15,3.5792079207920797,2.294925182481752,-3.198463604014602,Supplies,2.3108036792511086
30722,OFF-AR-10000293,51.84,0.0,23.82,1,2,2.1763224181360203,2.749114742092974,-19.41705411504988,Art,3.881093481042136
30723,OFF-BI-10001347,12.0,0.0,1.2,2,3,10.0,5.364743756435006,-20.18846253861004,Binders,2.070425986892751
30725,OFF-LA-10001865,7.53,0.0,0.96,1,10,7.843750000000001,1.2406590753424658,2.858918581335616,Labels,1.6086397029719137
30726,FUR-FU-10003276,15.87,0.0,4.44,1,9,3.5743243243243237,4.498363758732702,-19.82451642554399,Furnishings,2.2463232779846294
30727,OFF-ST-10002530,211.65,0.0,93.12,1,14,2.272873711340206,6.524557246851228,-478.81127064803115,Storage,18.146278097997882
30728,OFF-LA-10000483,6.768,0.4,0.768,1,10,8.8125,1.2406590753424658,2.569609689041096,Labels,1.57870194869124
30729,OFF-AP-10001606,84.75,0.0,7.62,1,1,11.122047244094489,24.811801592370525,-966.650092476701,Appliances,17.227735421807374
30730,OFF-BI-10002734,10.65,0.0,2.64,1,3,4.034090909090909,5.364743756435006,-17.917260503016408,Binders,1.9801764800926875
30731,OFF-LA-10000114,5.922,0.4,-3.858,1,10,-1.5349922239502332,1.2406590753424658,2.2484084779109588,Labels,1.5460633588104997
30732,TEC-AC-10002543,40.29,0.0,17.7,1,0,2.276271186440678,10.542759146137087,-172.09388299893158,Accessories,5.251711487751727
30733,OFF-AR-10003085,22.47,0.0,6.06,1,2,3.707920792079208,2.749114742092974,-8.41630412741456,Art,2.395460319847224
30734,OFF-EN-10004469,24.81,0.0,0.24,1,7,103.375,2.8998306506849314,-11.162399221746568,Envelopes,2.5398869997612152
30735,FUR-BO-10001254,143.97,0.0,0.0,1,4,inf,18.807917595793494,-1209.9179481331948,Bookcases,22.965907493051198
30736,OFF-EN-10003733,49.83,0.0,22.41,1,7,2.2235609103078984,2.8998306506849314,-22.419280661815066,Envelopes,3.832038703976316
30737,OFF-BI-10002061,15.84,0.0,6.15,1,3,2.5756097560975606,5.364743756435006,-26.648770550965246,Binders,2.3211297728396048
30738,TEC-CO-10003019,316.74,0.0,34.83,2,6,9.093884582256676,25.13978430112498,-3664.6476397691636,Copiers,62.68869754429231
30740,FUR-TA-10002935,320.37,0.0,32.01,1,16,10.008434864104968,-15.90052738756614,2867.395979577282,Tables,29.285110690056705
30741,OFF-BI-10004562,14.61,0.0,3.36,2,3,4.348214285714286,5.364743756435006,-24.57945314075772,Binders,2.241909459230307
30743,FUR-FU-10001254,11.394,0.4,-3.636,1,9,-3.133663366336634,4.498363758732702,-14.233178333500206,Furnishings,1.9764891365735693
30744,OFF-FA-10000074,8.622,0.4,-1.608,1,8,-5.361940298507462,1.26022,3.18919158,Fasteners,1.6488817074261775
30745,TEC-AC-10001075,50.454,0.4,-2.526,1,0,-19.973871733966746,10.542759146137087,-215.5081849796003,Accessories,6.282166784903332
30746,FUR-FU-10001322,28.404,0.4,-18.006,1,9,-1.5774741752749084,4.498363758732702,-35.48176210152184,Furnishings,3.0109726440056264
30747,OFF-BI-10001049,5.346,0.4,-3.324,1,3,-1.6083032490974731,5.364743756435006,-8.993960060950771,Binders,1.6344618039296748
30748,OFF-ST-10001458,18.414,0.4,2.754,1,14,6.686274509803922,6.524557246851228,-41.65759857175926,Storage,2.633743478628425
30749,FUR-CH-10004007,52.776,0.4,1.746,2,5,30.226804123711343,11.697042052787832,-255.8855456889654,Chairs,6.888858322811686
30751,OFF-BI-10003342,8.298,0.4,-2.232,2,3,-3.7177419354838706,5.364743756435006,-13.960321845448838,Binders,1.82803621043535
30753,TEC-AC-10002295,30.51,0.0,11.88,1,0,2.5681818181818183,10.542759146137087,-130.31979077432126,Accessories,4.267522147585659
30754,OFF-BI-10004361,28.23,0.0,13.530000000000001,2,3,2.0864745011086474,5.364743756435006,-47.49335812208011,Binders,3.1491721904440695
30756,OFF-EN-10002002,14.04,0.4,-4.92,1,7,-2.8536585365853657,2.8998306506849314,-6.316811167808218,Envelopes,1.9980346412581866
30757,FUR-CH-10000790,58.02,0.0,29.01,1,5,2.0,11.697042052787832,-281.31118995137507,Chairs,7.458183575329997
30758,TEC-PH-10001555,144.42,0.0,18.75,1,13,7.702399999999999,17.979630824317184,-1153.8891418239436,Phones,22.31218429183973
30759,OFF-FA-10000459,13.86,0.0,2.34,1,8,5.923076923076923,1.26022,5.1266754,Fasteners,1.8533259023796234
30760,OFF-FA-10001764,11.340000000000002,0.0,0.54,1,8,21.0,1.26022,4.1945526000000015,Fasteners,1.7550562044679054
30761,OFF-EN-10002592,46.23,0.0,17.1,5,7,2.7035087719298243,2.8998306506849314,-20.79958549058219,Envelopes,3.651025418301245
30766,OFF-AR-10000540,16.362,0.4,0.522,1,2,31.344827586206893,2.749114742092974,-6.128507705062617,Art,2.094049157653906
30767,TEC-MA-10003176,312.09,0.0,143.55,3,11,2.1740856844305116,8.847668167999117,-1068.544379275422,Machines,29.154773463616873
30770,OFF-BI-10003090,6.318,0.4,-2.442,2,3,-2.587223587223587,5.364743756435006,-10.629225526578185,Binders,1.699329770525928
30772,FUR-FU-10001902,15.174,0.4,-3.816,1,9,-3.9764150943396226,4.498363758732702,-18.95508583750501,Furnishings,2.2037937836638193
30773,TEC-AC-10004171,33.336,0.4,3.876,7,0,8.60061919504644,10.542759146137087,-142.39070944781295,Accessories,4.56265292364332
30780,OFF-SU-10003428,34.65,0.0,8.31,1,15,4.169675090252707,2.294925182481752,-5.109578786496357,Supplies,2.917667706408551
30781,OFF-FA-10001953,19.29,0.0,7.71,1,8,2.501945525291829,1.26022,7.135178100000001,Fasteners,2.066054596701484
30782,OFF-ST-10004983,48.0,0.0,0.48,1,14,100.0,6.524557246851228,-108.58937392442948,Storage,4.864423823434677
30783,OFF-BI-10003879,13.65,0.0,3.66,1,3,3.7295081967213113,5.364743756435006,-22.96437613766892,Binders,2.1768818985343543
30784,FUR-BO-10001835,389.79,0.0,101.34,1,4,3.846358792184725,18.807917595793494,-3275.7790998321734,Bookcases,54.348150037981334
30785,FUR-CH-10002923,137.16,0.0,31.53,1,5,4.350142721217887,11.697042052787832,-665.0231439801895,Chairs,16.134207350021686
30786,OFF-FA-10001419,9.576,0.4,-1.284,1,8,-7.4579439252336455,1.26022,3.5420666400000007,Fasteners,1.6859297816512395
30787,OFF-AP-10000975,341.7483333333333,0.4,-85.452,1,1,-3.999301752250776,24.811801592370525,-3897.947587261653,Appliances,67.85096917838396
30788,OFF-FA-10003266,9.774,0.4,-2.136,1,8,-4.575842696629213,1.26022,3.61530486,Fasteners,1.6936242956999692
30789,TEC-PH-10003994,66.57,0.0,10.65,1,13,6.250704225352112,17.979630824317184,-531.8820119873975,Phones,10.854886435435667
30790,OFF-BI-10000968,7.02,0.0,0.12,1,3,58.5,5.364743756435006,-11.81025058508687,Binders,1.743565058437035
30791,TEC-CO-10001196,191.988,0.4,-89.622,1,6,-2.1421972283591084,25.13978430112498,-2221.280454202191,Copiers,34.34452411744982
30792,FUR-CH-10000470,276.12,0.4,-165.69,1,5,-1.6664856056491038,11.697042052787832,-1338.7736258078883,Chairs,29.72197206783907
30793,OFF-AP-10004350,316.7633333333333,0.4,-58.086000000000006,1,1,-5.453350778730387,24.811801592370525,-3612.971155868964,Appliances,61.52592683341032
30794,OFF-SU-10002135,29.556,0.4,-9.384,1,15,-3.149616368286445,2.294925182481752,-4.358404346715332,Supplies,2.6772985517955377
30795,OFF-BI-10003323,2.88,0.4,-0.3,1,3,-9.6,5.364743756435006,-4.845231009266407,Binders,1.4751047369322805
30796,OFF-AP-10000381,315.756,0.4,-31.584,1,1,-9.997340425531915,24.811801592370525,-3601.481611800273,Appliances,61.25625871426951
30797,FUR-CH-10000438,35.298,0.4,-23.532,1,5,-1.5,11.697042052787832,-171.14309518965246,Chairs,4.996634546781905
30798,OFF-EN-10003979,12.54,0.0,1.98,1,7,6.333333333333333,2.8998306506849314,-5.6419381797945185,Envelopes,1.9238853066644523
30799,OFF-AR-10003249,30.474,0.4,-5.106,1,2,-5.968272620446534,2.749114742092974,-11.414261325270637,Art,2.793532605092672
30800,OFF-ST-10001832,6.156,0.4,-0.624,1,14,-9.865384615384615,6.524557246851228,-13.92658720580808,Storage,1.7392441632591726
30801,FUR-BO-10004434,363.39,0.0,10.89,1,4,33.36914600550964,18.807917595793494,-3053.9145875676986,Bookcases,49.190458609580844
30802,FUR-BO-10003383,199.26,0.0,57.78,1,4,3.448598130841121,18.807917595793494,-1674.572830068906,Bookcases,29.83365507621447
30803,OFF-FA-10002639,10.979999999999999,0.0,1.29,1,8,8.511627906976743,1.26022,4.0613922,Fasteners,1.7410414823284412
30804,OFF-PA-10000527,17.946,0.4,-0.024,1,12,-747.75,3.761473905291685,-15.805705352182294,Paper,2.2944573337266334
30805,TEC-CO-10001869,189.69,0.0,62.58,1,6,3.0311601150527325,25.13978430112498,-2194.692842040199,Copiers,34.048214239683844
30806,OFF-BI-10004121,6.69,0.0,1.26,2,3,5.30952380952381,5.364743756435006,-11.255067865275095,Binders,1.7239880804209307
30808,OFF-SU-10000079,39.0,0.0,6.63,1,15,5.882352941176471,2.294925182481752,-5.751041058394165,Supplies,3.123830772715273
30809,TEC-CO-10001343,318.03,0.0,6.36,1,6,50.00471698113207,25.13978430112498,-3679.5728006433887,Copiers,63.03141990892547
30810,OFF-SU-10004802,26.874,0.4,1.314,1,15,20.452054794520546,2.294925182481752,-3.9629096770073,Supplies,2.551700317576781
30811,TEC-AC-10003921,33.083999999999996,0.4,-15.456,1,0,-2.1405279503105588,10.542759146137087,-141.31432179539965,Accessories,4.525210447923996
30812,OFF-LA-10003929,5.022,0.4,-2.448,1,10,-2.0514705882352944,1.2406590753424658,1.9067050618150687,Labels,1.5113779953241036
30813,FUR-FU-10004497,25.506,0.4,-3.834,1,9,-6.652582159624413,4.498363758732702,-31.861633015118144,Furnishings,2.8326451369850787
30814,OFF-FA-10001039,10.962,0.4,1.812,1,8,6.049668874172185,1.26022,4.0547341800000005,Fasteners,1.7398294647379586
30815,FUR-FU-10003339,30.15,0.4,-11.58,1,9,-2.6036269430051813,4.498363758732702,-37.662833662895466,Furnishings,3.1188148224364696
30816,TEC-AC-10003422,50.976,0.4,-8.514,1,0,-5.987315010570825,10.542759146137087,-217.73784511674205,Accessories,6.335312070088278
30817,OFF-EN-10001712,28.152,0.4,-9.408,1,7,-2.9923469387755106,2.8998306506849314,-12.666016239041092,Envelopes,2.709210947403413
30818,OFF-AR-10000814,31.572,0.4,-3.708,1,2,-8.514563106796116,2.749114742092974,-11.82552531867968,Art,2.8485850330328617
30819,FUR-CH-10002228,60.084,0.4,-34.056,1,5,-1.7642706131078227,11.697042052787832,-291.318537349852,Chairs,7.682668059866593
